Date,Latitude,Longtitude,Total,Hook
2011-03-03 00:00:00,15.0878500921,73.7810198301,700.0,
2011-03-06 00:00:00,14.9131845829,73.8620320373,3.5,
2011-03-06 00:00:00,15.0854915738,73.8246215711,200.0,
2011-03-05 00:00:00,15.1605217696,73.8028013071,500.0,
2011-03-07 00:00:00,15.1742594446,73.8995496507,800.0,
2011-03-07 00:00:00,15.1513219949,73.7980985667,600.0,
2011-03-08 00:00:00,15.0168751601,73.8588737276,300.0,
2011-02-27 00:00:00,15.2970520202,73.6207180315,1000.0,
2011-02-28 00:00:00,15.0856560815,73.8103856804,500.0,
2011-02-28 00:00:00,15.1431069356,73.4161550944,6000.0,
2011-03-07 00:00:00,15.3168016485,73.73521338,500.0,
2011-03-07 00:00:00,15.3228620589,73.7981945858,1000.0,
2011-03-10 00:00:00,14.8377881592,73.9306301482,300.0,
2011-03-14 00:00:00,15.579015587,73.3539363575,600.0,
2011-03-14 00:00:00,15.4430709678,73.5381221431,1000.0,
2011-03-14 00:00:00,15.3173543711,73.5868235883,2000.0,
2011-03-14 00:00:00,15.1208598831,73.6306857903,1200.0,
2011-03-13 00:00:00,15.0661477775,73.5388489075,1000.0,
2011-03-14 00:00:00,15.109588758,73.8785200248,300.0,
2011-03-15 00:00:00,14.8574162541,73.426871387,5000.0,
2011-03-21 00:00:00,15.5517667543,73.7478227489,500.0,
2011-03-20 00:00:00,15.3314460744,73.723554073,800.0,
2011-03-20 00:00:00,15.1238759496,73.8349179748,600.0,
2011-03-21 00:00:00,14.9903214174,73.7639167001,300.0,
2011-03-21 00:00:00,15.1074462513,73.829304064,500.0,
2011-03-22 00:00:00,15.3926071181,73.7283075945,500.0,
2011-03-23 00:00:00,14.861581163,73.7351216225,3000.0,
2011-03-23 00:00:00,14.6684051027,73.7040875688,3500.0,
2011-03-28 00:00:00,15.4208824513,73.7057294542,500.0,
2011-03-29 00:00:00,15.2582285782,73.7096475782,700.0,
2011-03-28 00:00:00,15.1140041728,73.7845245719,500.0,
2011-03-29 00:00:00,15.0097596285,73.7534129016,300.0,
2011-03-29 00:00:00,15.007720196,73.8715474657,700.0,
2011-01-30 00:00:00,15.5540314687,73.5074377499,4500.0,
2011-02-01 00:00:00,15.2110415362,73.4614757024,3000.0,
2011-02-01 00:00:00,15.1793350509,73.6190084265,5500.0,
2014-01-31 00:00:00,15.0011629357,73.7576100441,1500.0,
2011-01-31 00:00:00,14.982139063,73.8297028092,900.0,
2011-02-03 00:00:00,15.2683717083,73.5066057857,4000.0,
2011-02-08 00:00:00,15.3300165454,73.5848394183,6000.0,
2011-02-08 00:00:00,15.3519432375,73.5383892769,1500.0,
2011-02-07 00:00:00,15.1735175789,73.7590689018,2000.0,
2011-02-09 00:00:00,15.1512284012,73.4974493634,6000.0,
2011-02-10 00:00:00,15.5550947334,73.6959529776,1500.0,
2011-02-10 00:00:00,15.4681468865,73.6840872154,1000.0,
2011-02-09 00:00:00,15.4252123896,73.5990321228,2500.0,
2011-02-09 00:00:00,14.9989413448,73.8129680723,1000.0,
2011-02-15 00:00:00,15.4175567778,73.6455635578,1500.0,
2011-02-15 00:00:00,15.4902556962,73.6347323953,500.0,
2011-02-15 00:00:00,15.4214931348,73.6477733597,1500.0,
2011-02-15 00:00:00,15.1209629277,73.7861048185,1000.0,
2011-02-14 00:00:00,15.0858374057,73.7815000347,300.0,
2011-02-15 00:00:00,15.341544016,73.6650716749,1500.0,
2011-02-17 00:00:00,14.9665253303,73.7257174431,1000.0,
2011-02-16 00:00:00,15.1321591349,73.7899712011,300.0,
2011-02-17 00:00:00,14.9634600984,73.8596999137,500.0,
2011-02-25 00:00:00,15.0353660931,73.6787392069,1500.0,
2011-02-26 00:00:00,15.6122248111,73.6807428949,300.0,
2011-02-27 00:00:00,15.5634696244,73.700888878,500.0,
2011-02-27 00:00:00,15.1091079149,73.7834281932,300.0,
2011-02-03 00:00:00,15.6173643607,73.65084215,500.0,
2011-01-08 00:00:00,15.4133711493,73.6359889332,5000.0,
2011-01-07 00:00:00,15.1671348355,73.6927251888,7000.0,
2011-01-07 00:00:00,15.0761960305,73.6792462058,1500.0,
2011-01-08 00:00:00,15.3315306795,73.6759740974,7000.0,
2011-01-13 00:00:00,15.2905493517,73.5751069787,5000.0,
2011-01-13 00:00:00,15.0309120813,73.5633929616,8000.0,
2011-01-10 00:00:00,15.5633584265,73.36586923,6500.0,
2011-01-14 00:00:00,15.0408576858,73.6442853495,2000.0,
2011-01-18 00:00:00,14.8955849051,73.6583447541,6000.0,
2011-01-18 00:00:00,14.6187368397,73.853838806,6000.0,
2011-01-20 00:00:00,15.2089211576,73.7088060228,3000.0,
2011-01-20 00:00:00,15.0210555736,73.5802478101,5500.0,
2011-11-20 00:00:00,15.6009368691,73.314742568,8000.0,
2011-01-25 00:00:00,15.2729549272,73.6016501845,6000.0,
2011-01-25 00:00:00,14.9031809441,73.7244783591,4000.0,
2011-01-26 00:00:00,15.0429767236,73.6389722376,2500.0,
2011-01-27 00:00:00,14.8092269957,73.8495704675,2000.0,
2011-01-30 00:00:00,15.4714364447,73.4522626465,2000.0,
2011-01-31 00:00:00,15.2894284662,73.7549411601,6000.0,
2008-04-12 00:00:00,15.2707652246,73.6336878969,12000.0,
2008-03-04 00:00:00,15.2706681947,73.6337583877,12000.0,
2008-03-05 00:00:00,15.0560525275,73.8428872618,3500.0,
2008-01-27 00:00:00,15.1666279247,73.5427940011,3500.0,
2008-01-30 00:00:00,15.1646021186,73.6555195178,4000.0,
2007-12-13 00:00:00,15.0639082227,73.868378638,2000.0,
2007-12-13 00:00:00,15.330353615,73.7044134927,,
2007-12-24 00:00:00,15.0418992709,73.5466406574,2500.0,
2007-12-24 00:00:00,15.1233000086,73.6804849656,,
2007-12-29 00:00:00,15.2192663084,73.6870232827,2500.0,
2007-11-06 00:00:00,15.2471410473,73.4758347993,2000.0,
2008-02-17 00:00:00,15.2093568142,73.7405631298,4000.0,
2008-02-18 00:00:00,15.1042509573,73.8890650651,3000.0,
2008-01-25 00:00:00,15.2146791053,73.6479942441,3500.0,
2008-01-30 00:00:00,15.0307375771,73.6563469987,6000.0,
2007-12-13 00:00:00,15.1138843891,73.8846016257,600.0,
2007-12-29 00:00:00,15.107376074,73.8394324013,5500.0,
2007-12-29 00:00:00,15.0683109705,73.709946169,4000.0,
2007-11-06 00:00:00,15.3785070128,73.5221330596,4000.0,
2007-11-07 00:00:00,14.7526799633,73.8415813352,3000.0,
2007-11-07 00:00:00,15.027874352,73.9531237198,1700.0,
2007-11-11 00:00:00,14.7523605444,73.8411730514,,
2007-11-11 00:00:00,15.0275681312,73.9528951329,,
2011-01-07 00:00:00,14.9077519442,73.8296996549,5000.0,
2011-01-18 00:00:00,14.8833412265,73.7996482758,7500.0,
2011-01-30 00:00:00,14.9642935305,73.6554764131,4500.0,
2011-01-12 00:00:00,15.4324666054,73.6283102887,4500.0,
2011-01-25 00:00:00,15.5714715336,73.6346941842,5000.0,
2008-04-11 00:00:00,15.1919290493,73.676266901,4000.0,
2008-02-10 00:00:00,15.3649852363,73.5385918138,6000.0,
2008-02-11 00:00:00,15.1662748516,73.627012952,3000.0,
2008-01-27 00:00:00,15.1694172682,73.5447806812,4500.0,
2008-01-30 00:00:00,15.2969412308,73.5822176671,3500.0,
2007-12-24 00:00:00,15.2653221569,73.7333148416,1500.0,
2007-11-06 00:00:00,15.2469084156,73.47582572,2000.0,
2009-07-03 00:00:00,10.275473548,75.9483774095,2500.0,
2009-07-03 00:00:00,10.3347105025,76.0198418602,450.0,
2009-07-13 00:00:00,9.92058909508,76.0203905738,1800.0,
2009-07-13 00:00:00,9.98073930065,76.108606623,200.0,
2013-06-04 00:00:00,10.13,75.57,1000.0,
2013-06-04 00:00:00,10.14,75.57,750.0,
2013-06-27 00:00:00,9.22,76.13,1750.0,
2013-07-18 00:00:00,9.4,76.03,2500.0,
2013-07-04 00:00:00,10.18,75.55,600.0,
2013-07-17 00:00:00,9.53,76.09,3000.0,
2013-08-02 00:00:00,9.3,76.16,1200.0,
2013-08-20 00:00:00,9.12,76.19,1300.0,
2013-09-11 00:00:00,10.3,76.2,2300.0,
2013-09-28 00:00:00,9.45,76.08,2400.0,
2014-01-10 00:00:00,13.15,74.28,79.65,
2014-01-10 00:00:00,13.17,74.28,156.7,
2014-01-23 00:00:00,12.52,74.44,413.95,
2014-01-23 00:00:00,12.48,74.41,99.5,
2014-01-27 00:00:00,13.22,74.35,186.1,
2014-01-27 00:00:00,13.25,74.36,281.8,
2014-02-07 00:00:00,12.51,74.43,266.75,
2014-02-07 00:00:00,12.48,74.41,156.7,
2014-02-22 00:00:00,13.22,74.35,243.35,
2014-02-22 00:00:00,13.25,74.35,432.8,
2013-11-16 00:00:00,17.7035,83.35653333333333,14.8,
2013-11-16 00:00:00,17.616966666666666,83.26576666666666,47.8,
2013-12-07 00:00:00,17.661516666666667,83.31533333333333,52.1,
2014-02-11 00:00:00,17.6260333333333,83.27826666666667,9.5,
2014-02-12 00:00:00,17.75245,83.42308333333334,51.6,
2013-06-25 00:00:00,17.36,83.53,72.0,
2013-06-25 00:00:00,17.36,83.53,180.0,
2013-06-25 00:00:00,17.06,83.25,28.0,
2013-06-29 00:00:00,17.06,83.25,0.0,
2013-06-30 00:00:00,17.03,83.26,140.0,
2013-07-01 00:00:00,17.05,83.29,100.0,
2013-07-03 00:00:00,17.05,83.29,401.0,
2013-07-04 00:00:00,17.06,83.26,43.0,
2013-07-05 00:00:00,17.06,83.26,124.0,
2013-07-06 00:00:00,17.06,83.26,484.0,
2013-09-24 00:00:00,17.06,83.26,320.0,
2013-09-25 00:00:00,17.42,84.12,350.0,
2013-09-26 00:00:00,17.41,84.14,0.0,
2013-09-27 00:00:00,17.38,84.16,50.0,
2013-09-28 00:00:00,17.37,83.51,395.0,
2013-09-29 00:00:00,17.38,83.52,180.0,
2013-09-30 00:00:00,17.38,83.5,100.0,
2013-10-01 00:00:00,17.45,84.05,80.0,
2013-10-02 00:00:00,17.49,83.59,700.0,
2013-10-03 00:00:00,17.49,83.59,1860.0,
2013-10-05 00:00:00,17.53,84.03,654.0,
2013-10-06 00:00:00,17.45,83.56,680.0,
2013-10-07 00:00:00,17.47,84.0,540.0,
2013-10-08 00:00:00,17.5,84.02,430.0,
2013-10-09 00:00:00,17.51,84.04,380.0,
2013-09-24 00:00:00,17.42,84.12,35.0,
2013-09-25 00:00:00,17.41,84.14,0.0,
2013-09-26 00:00:00,17.38,84.16,50.0,
2013-09-27 00:00:00,17.37,83.51,,
2013-09-28 00:00:00,17.38,83.52,180.0,
2013-09-29 00:00:00,17.38,83.0,100.0,
2013-09-30 00:00:00,17.45,83.38,80.0,
2013-10-01 00:00:00,17.42,84.01,310.0,
2013-10-03 00:00:00,17.49,83.59,510.0,
2013-10-05 00:00:00,17.53,84.03,425.0,
2013-10-06 00:00:00,17.45,83.56,830.0,
2013-10-07 00:00:00,17.47,84.01,280.0,
2013-10-08 00:00:00,17.43,84.14,480.0,
2013-10-09 00:00:00,17.51,84.04,386.0,
2013-11-03 00:00:00,19.49,87.07,185.0,
2013-11-04 00:00:00,20.06,87.1,185.0,
2013-11-05 00:00:00,20.03,87.09,120.0,
2013-11-06 00:00:00,20.01,87.06,180.0,
2013-11-07 00:00:00,19.54,87.08,120.0,
2013-11-08 00:00:00,20.01,87.04,50.0,
2013-11-10 00:00:00,20.0,87.02,80.0,
2013-11-11 00:00:00,19.12,85.5,0.0,
2013-11-12 00:00:00,19.24,85.5,200.0,
2013-11-13 00:00:00,19.23,85.52,40.0,
2013-11-14 00:00:00,19.13,85.52,125.0,
2013-11-15 00:00:00,19.15,85.52,150.0,
2013-11-18 00:00:00,19.07,85.19,170.0,
2014-01-01 00:00:00,19.09,85.16,220.0,
2014-01-02 00:00:00,19.25,85.44,30.0,
2014-01-04 00:00:00,20.24,87.53,40.0,
2014-01-05 00:00:00,20.38,88.12,120.0,
2014-01-06 00:00:00,20.45,88.14,40.0,
2014-01-08 00:00:00,20.2,88.29,220.0,
2014-01-09 00:00:00,20.18,88.3,140.0,
2014-01-13 00:00:00,20.1,88.0,70.0,
2014-01-14 00:00:00,20.02,87.2,0.0,
2014-01-18 00:00:00,19.21,85.25,0.0,
2014-01-20 00:00:00,19.39,86.2,0.0,
2014-01-21 00:00:00,19.39,86.2,0.0,
2014-01-22 00:00:00,19.5,86.54,210.0,
2014-01-23 00:00:00,19.48,86.55,80.0,
2014-01-01 00:00:00,19.09,85.07,220.0,
2014-01-09 00:00:00,20.18,88.3,290.0,
2014-01-18 00:00:00,19.21,85.35,0.0,
2014-01-21 00:00:00,19.39,86.1,0.0,
2014-01-22 00:00:00,19.5,86.54,150.0,
2014-01-12 00:00:00,19.17,85.54,0.0,
2014-01-12 00:00:00,19.17,85.54,90.0,
2014-01-13 00:00:00,19.18,85.44,45.0,
2014-01-15 00:00:00,20.13,87.32,105.0,
2014-01-18 00:00:00,20.38,88.22,75.0,
2014-01-19 00:00:00,20.39,88.23,210.0,
2014-01-20 00:00:00,20.38,88.21,130.0,
2014-01-21 00:00:00,20.39,88.24,0.0,
2014-01-22 00:00:00,20.41,88.12,245.0,
2014-01-23 00:00:00,20.39,88.17,240.0,
2014-01-24 00:00:00,20.44,88.23,200.0,
2014-01-25 00:00:00,20.39,88.16,150.0,
2014-01-26 00:00:00,20.4,88.18,90.0,
2014-01-27 00:00:00,20.37,88.13,110.0,
2014-01-30 00:00:00,19.37,86.28,120.0,
2014-01-31 00:00:00,19.35,86.29,230.0,
2014-02-02 00:00:00,19.26,86.07,240.0,
2012-06-13 00:00:00,17.05,83.29,72.0,
2012-06-14 00:00:00,17.03,83.34,72.0,
2012-06-15 00:00:00,17.03,83.34,28.0,
2012-06-16 00:00:00,17.05,83.29,70.0,
2012-06-18 00:00:00,17.03,83.34,44.0,
2012-06-19 00:00:00,17.03,83.34,90.0,
2012-06-10 00:00:00,17.05,83.34,38.0,
2012-06-11 00:00:00,17.09,83.29,0.0,
2012-06-12 00:00:00,17.05,83.29,104.0,
2012-06-13 00:00:00,17.36,83.53,73.0,
2012-06-16 00:00:00,17.03,83.34,186.0,
2012-06-17 00:00:00,17.03,83.34,98.0,
2012-06-18 00:00:00,17.05,83.29,276.0,
2012-06-19 00:00:00,17.03,83.34,196.0,
2012-06-24 00:00:00,17.1,83.35,901.0,
2012-06-25 00:00:00,17.1,83.35,483.0,
2012-06-26 00:00:00,17.09,83.29,34.0,
2012-06-27 00:00:00,17.09,83.34,42.0,
2012-06-28 00:00:00,17.1,83.35,39.0,
2012-06-29 00:00:00,17.09,83.29,68.0,
2012-06-30 00:00:00,17.1,83.35,128.0,
2012-07-09 00:00:00,17.36,83.53,39.0,
2012-07-10 00:00:00,17.1,83.53,181.0,
2012-07-11 00:00:00,17.1,83.53,512.0,
2012-07-12 00:00:00,17.09,83.29,360.0,
2012-07-13 00:00:00,17.1,83.53,421.0,
2012-07-14 00:00:00,17.09,83.29,198.0,
2012-07-15 00:00:00,17.1,83.53,428.0,
2012-07-16 00:00:00,17.09,83.29,260.0,
2012-07-17 00:00:00,17.09,83.29,153.0,
2012-07-17 00:00:00,19.53,86.51,18.0,
2012-07-27 00:00:00,19.56,86.58,186.0,
2012-07-28 00:00:00,19.43,86.39,222.0,
2012-07-29 00:00:00,19.41,86.33,20.0,
2012-08-01 00:00:00,19.49,86.48,317.0,
2012-08-02 00:00:00,20.02,81.25,226.0,
2012-08-03 00:00:00,20.04,87.16,110.0,
2012-08-07 00:00:00,20.04,87.16,49.0,
2012-08-08 00:00:00,20.03,87.18,90.0,
2012-08-09 00:00:00,20.03,87.19,60.0,
2012-08-10 00:00:00,20.04,87.16,70.0,
2012-08-11 00:00:00,20.06,87.29,38.0,
2012-08-19 00:00:00,18.51,85.25,552.0,
2012-08-20 00:00:00,18.54,85.23,460.0,
2012-08-21 00:00:00,19.26,85.18,180.0,
2012-08-22 00:00:00,19.23,85.48,208.0,
2012-08-23 00:00:00,19.23,85.51,136.0,
2012-08-24 00:00:00,19.23,85.32,204.0,
2012-08-25 00:00:00,19.22,85.54,418.0,
2012-08-26 00:00:00,19.25,85.43,378.0,
2012-08-27 00:00:00,19.24,85.45,204.0,
2012-08-28 00:00:00,19.24,85.48,436.0,
2012-08-29 00:00:00,19.13,83.57,912.0,
2012-08-30 00:00:00,19.11,85.44,414.0,
2012-08-06 00:00:00,17.33,83.53,900.0,
2012-08-07 00:00:00,17.28,83.54,1516.0,
2012-08-08 00:00:00,17.5,84.35,350.0,
2012-08-09 00:00:00,17.04,83.35,370.0,
2012-08-10 00:00:00,17.57,83.56,1190.0,
2012-08-11 00:00:00,17.49,84.18,400.0,
2012-08-06 00:00:00,17.04,83.35,514.0,
2012-08-23 00:00:00,17.54,83.35,471.0,
2012-08-24 00:00:00,17.57,83.56,1200.0,
2012-08-25 00:00:00,17.04,83.35,300.0,
2012-08-26 00:00:00,17.57,83.56,678.0,
2012-08-27 00:00:00,17.5,84.35,260.0,
2012-08-28 00:00:00,17.28,83.54,160.0,
2012-08-29 00:00:00,17.33,83.53,430.0,
2012-08-30 00:00:00,17.57,83.56,41.0,
2012-09-01 00:00:00,17.49,84.18,99.0,
2012-09-03 00:00:00,17.49,84.18,90.0,
2012-11-12 00:00:00,19.43,86.31,470.0,
2012-11-13 00:00:00,19.56,86.58,1371.0,
2012-11-14 00:00:00,19.41,86.33,523.0,
2012-11-15 00:00:00,19.49,86.48,352.0,
2012-11-16 00:00:00,19.49,86.48,380.0,
2012-11-17 00:00:00,19.41,86.33,290.0,
2012-11-18 00:00:00,19.56,86.58,395.0,
2012-11-19 00:00:00,20.02,81.25,376.0,
2012-11-20 00:00:00,20.04,81.25,693.0,
2013-06-01 05:30:00,21.26388888888889,88.41666666666666,28.0,
2013-06-02 08:30:00,21.069444444444443,88.46388888888889,55.0,
2013-06-03 03:00:00,21.294444444444444,88.45277777777777,56.0,
2013-06-05 16:00:00,21.01944444444445,88.41111111111111,55.0,
2013-06-06 02:15:00,21.018055555555552,88.58333333333334,170.0,
2013-06-07 05:20:00,21.22361111111111,88.44722222222222,23.0,
2013-06-08 05:00:00,20.97,88.52,85.0,
2013-06-11 17:20:00,21.21,88.59,27.0,
2013-06-12 06:05:00,21.23,88.48,23.0,
2013-06-14 09:00:00,21.58,88.58,55.0,
2013-06-15 05:55:00,21.27,88.4,38.0,
2013-06-16 12:10:00,21.29,88.2,68.0,
2013-06-17 01:00:00,21.29,88.23,50.0,
2013-06-18 03:30:00,21.33,88.37,40.0,
2013-06-19 13:00:00,21.31,88.38,2.0,
2013-06-20 02:20:00,20.9013888888888,88.6868055555555,18.0,
2013-06-21 05:45:00,21.29,88.84,13.0,
2013-06-22 05:45:00,20.8854166666666,88.7076388888888,13.0,
2013-06-23 06:40:00,20.8951388888888,88.6965277777777,11.0,
2013-06-28 06:00:00,21.42,88.27,22.0,
2013-06-29 04:30:00,21.23,88.24,17.0,
2013-07-01 05:00:00,21.5,88.33,19.0,
2013-07-02 12:35:00,21.23,88.28,35.0,
2013-07-03 06:00:00,21.48,88.34,10.0,
2013-07-05 06:30:00,21.39,88.27,4.0,
2013-07-06 07:30:00,21.19,88.23,10.0,
2013-07-07 07:00:00,21.32,88.16,10.0,
2013-07-08 04:50:00,21.19,88.44,13.0,
2013-07-09 04:45:00,21.3,88.35,80.0,
2013-07-10 06:20:00,21.39,88.52,40.0,
2013-07-11 05:30:00,21.35,88.4,10.0,
2013-07-12 15:00:00,21.29,88.28,35.0,
2013-07-13 12:45:00,21.24,88.05,310.0,
2013-07-14 03:20:00,21.32,88.12,200.0,
2013-07-15 10:00:00,21.24,88.15,50.0,
2013-07-16 12:05:00,21.33,88.12,10.0,
2013-07-17 06:20:00,21.22,88.26,13.0,
2013-07-28 06:00:00,21.43,88.14,105.0,
2013-07-29 05:55:00,21.22,88.58,48.0,
2013-07-30 03:50:00,21.54,88.5,120.0,
2013-07-31 06:35:00,21.44,88.54,15.0,
2013-08-01 06:20:00,21.41,88.61,120.0,
2013-08-02 03:20:00,21.3,88.44,50.0,
2013-08-03 06:00:00,21.42,88.22,80.0,
2013-08-04 17:30:00,21.49,88.19,300.0,
2013-08-05 05:45:00,21.4,88.0,90.0,
2013-08-08 12:45:00,21.53,88.57,1000.0,
2013-08-09 12:20:00,21.5,88.54,120.0,
2013-08-10 17:10:00,21.52,88.49,65.0,
2013-08-11 01:30:00,21.37,88.5,40.0,
2013-08-12 06:20:00,21.23,88.59,500.0,
2013-08-13 06:45:00,21.09,88.47,80.0,
2013-08-14 20:10:00,21.32,88.44,100.0,
2013-08-15 08:50:00,21.16,88.35,400.0,
2013-08-16 06:10:00,21.24,88.39,150.0,
2013-08-17 07:30:00,21.4,88.3,200.0,
2013-08-19 09:10:00,21.59,88.22,30.0,
2013-08-22 15:50:00,21.2,88.39,250.0,
2013-08-23 07:30:00,21.07,88.34,20.0,
2013-08-24 01:30:00,21.4,88.5,5.0,
2013-08-25 06:50:00,21.11,88.51,125.0,
2013-08-26 12:30:00,21.24,88.82,40.0,
2013-08-30 06:30:00,21.63,88.21,20.0,
2013-08-31 06:00:00,21.15,88.43,30.0,
2013-09-01 04:00:00,21.13,88.42,530.0,
2013-09-02 10:00:00,21.38,89.42,50.0,
2013-09-03 15:00:00,21.44,88.66,205.0,
2013-09-04 08:00:00,21.7,88.33,20.0,
2013-09-09 18:00:00,21.2,88.91,30.0,
2013-09-10 03:00:00,21.44,89.24,80.0,
2013-09-11 06:00:00,21.47,89.04,200.0,
2013-09-12 06:00:00,21.16,88.89,120.0,
2013-09-13 03:30:00,21.54,88.32,140.0,
2013-09-14 04:00:00,21.54,88.32,100.0,
2013-09-15 10:00:00,21.28,88.27,30.0,
2013-09-16 03:40:00,21.2,88.27,50.0,
2013-09-17 03:20:00,21.24,88.54,80.0,
2013-09-22 09:30:00,21.5,88.42,30.0,
2013-09-23 09:00:00,21.69,88.32,70.0,
2013-09-24 03:20:00,21.28,88.57,70.0,
2013-09-25 03:30:00,21.27,88.51,50.0,
2013-09-26 03:50:00,21.36,88.27,40.0,
2013-09-27 03:20:00,21.42,88.34,80.0,
2013-09-28 14:00:00,21.14,88.56,40.0,
2013-09-29 03:00:00,21.3,88.51,240.0,
2013-09-30 03:40:00,21.14,88.52,240.0,
2013-10-02 16:20:00,21.11,88.42,20.0,
2013-10-03 04:00:00,21.16,88.36,30.0,
2013-10-09 10:00:00,21.48,88.19,15.0,
2013-10-10 05:00:00,21.42,88.46,20.0,
2013-10-20 16:30:00,21.06,88.14,20.0,
2013-10-21 16:20:00,21.96,88.63,60.0,
2013-10-22 15:30:00,21.0,88.52,70.0,
2013-10-23 05:00:00,21.12,88.42,70.0,
2013-10-24 06:00:00,21.11,88.61,50.0,
2013-10-28 12:00:00,21.31,88.31,55.0,
2013-10-29 08:30:00,21.48,88.37,45.0,
2013-10-30 03:40:00,21.21,88.36,110.0,
2013-10-31 03:00:00,21.39,88.43,30.0,
2013-11-01 03:40:00,21.12,88.48,100.0,
2013-11-02 03:40:00,21.11,88.32,35.0,
2013-11-06 16:20:00,20.98,88.56,320.0,
2013-11-07 03:00:00,21.07,88.41,440.0,
2013-11-08 03:20:00,21.04,88.48,440.0,
2013-11-10 17:00:00,21.12,88.38,160.0,
2013-11-11 12:00:00,21.0,88.9,90.0,
2013-11-12 08:00:00,21.27,88.55,50.0,
2013-11-13 05:20:00,21.29,88.45,110.0,
2013-11-14 15:20:00,20.86,88.51,320.0,
2013-11-20 15:00:00,21.26,88.51,25.0,
2013-11-21 04:00:00,21.3,88.47,30.0,
2013-11-22 03:00:00,21.32,88.37,15.0,
2013-11-23 02:00:00,21.28,88.15,20.0,
2013-11-24 03:20:00,21.16,88.34,220.0,
2013-11-29 14:00:00,21.14,88.47,55.0,
2013-11-30 04:00:00,21.2,88.37,30.0,
2013-12-03 04:10:00,21.04,88.56,10.0,
2013-02-04 03:20:00,21.07,88.23,25.0,
2013-12-05 03:30:00,21.07,88.44,30.0,
2013-12-06 04:20:00,21.2,88.38,15.0,
2013-12-07 03:10:00,21.15,88.41,12.0,
2013-12-08 03:40:00,20.98,88.43,32.0,
2013-12-09 04:10:00,21.17,88.53,15.0,
2013-12-15 16:35:00,20.99,88.57,8.0,
2013-12-16 03:45:00,21.1,88.61,5.0,
2013-12-17 04:20:00,21.26,88.42,7.0,
2013-12-18 03:35:00,21.08,88.61,7.0,
2013-12-19 04:22:00,21.23,88.53,4.0,
2013-12-20 03:25:00,21.2,88.4,12.0,
2013-12-21 02:50:00,21.5,88.53,4.0,
2013-12-22 03:35:00,21.46,88.31,6.0,
2013-12-23 04:25:00,21.59,88.33,3.0,
2013-12-29 17:10:00,21.48,88.42,10.0,
2013-12-30 04:35:00,21.26,88.58,6.0,
2013-12-31 16:20:00,21.24,88.48,6.0,
2014-01-01 06:00:00,21.13,88.5,5.0,
2014-01-02 06:00:00,21.11,88.3,7.0,
2014-01-03 08:00:00,21.31,88.49,5.0,
2014-01-04 08:30:00,21.14,88.35,3.0,
2014-01-05 04:00:00,21.03,88.15,10.0,
2014-01-06 05:00:00,21.09,88.36,3.0,
2014-01-26 15:00:00,21.21,88.46,15.0,
2014-01-27 06:00:00,21.11,88.38,10.0,
2014-01-28 06:00:00,21.15,88.43,5.0,
2014-01-29 05:30:00,21.04,88.4,10.0,
2014-01-30 05:00:00,21.21,88.53,15.0,
2014-01-31 06:30:00,21.13,88.36,15.0,
2014-02-01 07:00:00,21.1,88.3,18.0,
2014-02-02 06:00:00,21.21,88.55,40.0,
2014-02-03 08:00:00,22.27,88.41,12.0,
2014-02-04 07:20:00,21.22,88.38,5.0,
2014-02-10 13:10:00,21.27,88.38,213.0,
2014-02-11 06:00:00,21.32,88.48,203.0,
2014-02-12 06:00:00,21.22,88.49,43.0,
2014-02-13 06:20:00,21.22,88.25,20.0,
2014-02-14 06:20:00,21.17,88.1,400.0,
2014-02-15 05:20:00,21.08,88.38,5.0,
2013-08-03 05:00:00,11.684694444444444,92.12695833333332,2000.0,
2013-08-03 14:00:00,11.020138888888887,92.79294444444444,1500.0,
2013-08-03 07:00:00,11.71418888888889,92.76488888888888,2500.0,
2013-08-03 08:00:00,12.891952777777778,92.94327777777778,500.0,
2013-08-03 15:00:00,12.86425,92.9665,1000.0,
2013-08-03 06:00:00,12.91075,92.98080555555556,900.0,
2013-08-03 14:00:00,12.94888888888889,93.05972222222222,600.0,
2013-08-03 07:00:00,11.805852777777778,92.99938888888887,1200.0,
2013-08-03 14:00:00,11.754427777777778,93.06066666666666,800.0,
2013-08-03 06:00:00,11.836783333333331,94.58433333333332,2000.0,
2013-08-02 06:30:00,12.229577777777775,92.637575,700.0,
2013-08-03 16:00:00,12.256797222222222,92.6458777777778,500.0,
2013-08-02 08:00:00,12.227519444444445,92.63841666666669,400.0,
2013-08-03 15:00:00,12.204336111111113,92.65677777777778,400.0,
2013-08-25 05:00:00,11.701475,92.51071666666668,45.0,
2013-08-26 04:00:00,11.728030555555556,92.50311666666668,35.0,
2013-08-25 05:00:00,11.689161111111112,92.51156666666668,35.0,
2013-08-26 03:00:00,11.707808333333332,92.50630277777778,40.0,
2013-08-27 05:00:00,11.686666666666667,92.79294444444444,2900.0,
2013-08-27 03:00:00,12.825833333333334,92.60543888888888,50.0,
2013-08-27 13:00:00,12.870125,92.58050555555556,65.0,
2013-08-27 19:00:00,12.954522222222222,92.59608055555556,40.0,
2013-08-27 01:00:00,11.714441666666666,92.76148333333332,35.0,
2013-08-28 05:00:00,11.9452,92.94248055555556,60.0,
2013-08-29 03:00:00,11.920325,92.97231944444444,80.0,
2013-08-29 04:00:00,11.680927777777775,92.52836111111112,45.0,
2013-08-30 03:00:00,11.712044444444444,92.50655833333332,35.0,
